time,open,high,low,close,Sell,Buy,ATR,RSI
2022-07-04T23:30:00+03:00,19771.5,19772,19735,19750,0,0,19579.706774779857,49.174635829198614
2022-07-04T23:45:00+03:00,19750,19797,19740,19765.5,0,0,19581.393177463866,50.30838875095555
2022-07-05T00:00:00+03:00,19765.5,19786,19736,19785,0,0,19591.958932166992,51.76612081960818
2022-07-05T00:15:00+03:00,19785,19797,19758,19764,0,0,19601.313000837814,50.0628657053441
2022-07-05T00:30:00+03:00,19764,19980,19762.5,19870,0,0,19603.33885735515,57.63935328670983
2022-07-05T00:45:00+03:00,19870,20038.5,19870,19944.5,0,0,19610.42163899999,62.00281179227368
2022-07-05T01:00:00+03:00,19944.5,19954.5,19865,19871,0,0,19614.280798866137,55.88648332212576
2022-07-05T01:15:00+03:00,19871,19966,19862,19940.5,0,0,19625.373365809348,59.9133000995736
2022-07-05T01:30:00+03:00,19940.5,20113.5,19925.5,20006,0,0,19632.532291718202,63.31230502709327
2022-07-05T01:45:00+03:00,20006,20268,19982,20152.5,0,0,19647.070810801248,69.53446659179684
2022-07-05T02:00:00+03:00,20152.5,20215,20100,20129,0,0,19656.009454443913,67.55524309000026
2022-07-05T02:15:00+03:00,20129,20321.5,20126.5,20264,0,0,19666.97702079573,72.41313313219601
2022-07-05T02:30:00+03:00,20264,20370,20204.5,20254,0,0,19674.60462363641,71.55843081936455
2022-07-05T02:45:00+03:00,20254,20286.5,20200,20220.5,0,0,19712.77204033923,68.63577565719689
2022-07-05T03:00:00+03:00,20220.5,20430,20171,20340.5,0,0,19724.36255929785,72.9048137618491
2022-07-05T03:15:00+03:00,20340.5,20392,20243,20311.5,0,0,19733.977592850035,70.4105928510224
2022-07-05T03:30:00+03:00,20311.5,20469,20290,20350,0,0,19744.179752719327,71.79041412517785
2022-07-05T03:45:00+03:00,20350,20480,20347,20381,0,0,19794.032018301812,72.88677468440557
2022-07-05T04:00:00+03:00,20381,20412,20320,20320,0,0,19819.98728816268,67.34068312093083
2022-07-05T04:15:00+03:00,20320,20362,20245,20270,0,0,19824.936431373535,63.102225623605094
2022-07-05T04:30:00+03:00,20270,20305.5,20245,20255.5,0,0,19863.24629893023,61.88574932995323
2022-07-05T04:45:00+03:00,20255.5,20299.5,20248,20289.5,0,0,19924.36029381601,63.65503836388271
2022-07-05T05:00:00+03:00,20289.5,20289.5,20225,20255,0,0,19934.44799755662,60.581919955736545
2022-07-05T05:15:00+03:00,20255,20255,20185,20216,0,0,19939.30014654136,57.21899679433264
2022-07-05T05:30:00+03:00,20216,20224,20162,20178,0,0,19944.452564068335,54.06957697441191
2022-07-05T05:45:00+03:00,20178,20203,20150,20165,0,0,19949.192777490738,52.99492209670712
2022-07-05T06:00:00+03:00,20165,20249,20164.5,20224,0,0,19956.113894429425,57.15681704292805
2022-07-05T06:15:00+03:00,20224,20235.5,20194,20198.5,0,0,19969.137910620208,54.8945272387015
2022-07-05T06:30:00+03:00,20198.5,20287,20198.5,20257.5,0,0,19990.00167181122,58.94361698910439
2022-07-05T06:45:00+03:00,20257.5,20305,20238.5,20302,0,0,20023.297080072436,61.733820921400245
2022-07-05T07:00:00+03:00,20302,20305,20225.5,20236,0,0,20028.87608964055,55.6888763465247
2022-07-05T07:15:00+03:00,20236,20236,20166.5,20223,0,0,20032.99523236636,54.55571048659828
2022-07-05T07:30:00+03:00,20223,20227.5,20194,20226.5,0,0,20036.363941503936,54.82224841320832
2022-07-05T07:45:00+03:00,20226.5,20272,20222,20265.5,0,0,20053.17189452537,57.79286637346535
2022-07-05T08:00:00+03:00,20265.5,20330.5,20223.5,20229,0,0,20056.417615103463,54.20082735067686
2022-07-05T08:15:00+03:00,20229,20439,20221,20350.5,0,0,20063.71579862098,62.54596524314837
2022-07-05T08:30:00+03:00,20350.5,20400,20322.5,20363.5,0,0,20068.112724093404,63.316163256938545
2022-07-05T08:45:00+03:00,20363.5,20375,20262,20286,0,0,20073.19536478864,55.9319117175399
2022-07-05T09:00:00+03:00,20286,20405.5,20283,20383,0,0,20077.987552264764,61.91827680083301
2022-07-05T09:15:00+03:00,20383,20424,20346.5,20375.5,0,0,20083.477655200128,61.225733082101065
2022-07-05T09:30:00+03:00,20375.5,20389,20327.5,20336,0,0,20086.58148337045,57.57339723728417
2022-07-05T09:45:00+03:00,20336,20407.5,20318,20377,0,0,20090.16902616837,60.2256290272771
2022-07-05T10:00:00+03:00,20377,20392,20240.5,20279,0,0,20093.44847242772,51.87766545945371
2022-07-05T10:15:00+03:00,20279,20313,20181,20226.5,0,0,20096.726284774904,48.03629154040865
2022-07-05T10:30:00+03:00,20226.5,20229.5,20170,20217.5,0,0,20100.228433397522,47.38848272682829
2022-07-05T10:45:00+03:00,20217.5,20254,20186.5,20206,0,0,20104.193824618604,46.525097356824745
2022-07-05T11:00:00+03:00,20206,20206,20054,20100.5,0,0,20103.642035178444,39.428066900854006
2022-07-05T11:15:00+03:00,20100.5,20105,19941.5,20003,1,0,20383.738231413532,34.23112989828442
2022-07-05T11:30:00+03:00,20003,20003.5,19834,19854.5,0,0,20334.246989844985,28.146053931755247
2022-07-05T11:45:00+03:00,19854.5,19917.5,19804,19890.5,0,0,20330.019290994464,31.332851754563606
2022-07-05T12:00:00+03:00,19890.5,19927.5,19821,19889.5,0,0,20308.824490446626,31.29133626340112
2022-07-05T12:15:00+03:00,19889.5,19923.5,19835,19848,0,0,20260.91213868322,29.541963373847807
2022-07-05T12:30:00+03:00,19848,19867,19691.5,19730,0,0,20241.655309081507,25.223899148916388
2022-07-05T12:45:00+03:00,19730,19793.5,19635,19765.5,0,0,20234.746186670247,28.604928969960113
2022-07-05T13:00:00+03:00,19765.5,19783.5,19722,19766,0,0,20210.17571546221,28.65385984733993
2022-07-05T13:15:00+03:00,19766,19771,19692.5,19757.5,0,0,20177.83866865466,28.298788021070862
2022-07-05T13:30:00+03:00,19757.5,19830,19696.5,19729,0,0,20174.31152774441,27.086791791725474
2022-07-05T13:45:00+03:00,19729,19760,19706,19729.5,0,0,20138.37382954478,27.145743743657405
2022-07-05T14:00:00+03:00,19729.5,19780,19723,19765.5,0,0,20129.462666255407,31.443649162667555
2022-07-05T14:15:00+03:00,19765.5,19795,19745,19759.5,0,0,20100.355843540434,31.114195804689274
2022-07-05T14:30:00+03:00,19759.5,19763.5,19650,19686.5,0,0,20091.390766451164,27.35835428258227
2022-07-05T14:45:00+03:00,19686.5,19686.5,19446,19515,0,0,20066.487270225793,20.957769150123696
2022-07-05T15:00:00+03:00,19515,19543,19407,19478.5,0,0,20049.7227838241,19.891164805683957
2022-07-05T15:15:00+03:00,19478.5,19508.5,19412,19494,0,0,20030.880155903233,21.713255731946404
2022-07-05T15:30:00+03:00,19494,19500,19350,19455,0,0,20014.099786947805,20.45271143574675
2022-07-05T15:45:00+03:00,19455,19471,19355,19370,0,0,19946.438357433784,18.000008869881796
2022-07-05T16:00:00+03:00,19370,19413,19263,19392.5,0,0,19931.14622279422,20.71056010131278
2022-07-05T16:15:00+03:00,19392.5,19436,19333,19374.5,0,0,19912.947990206267,20.13708433030827
2022-07-05T16:30:00+03:00,19374.5,19477,19300,19449.5,0,0,19899.678825049115,28.963388835864535
2022-07-05T16:45:00+03:00,19449.5,19530,19369.5,19398.5,0,0,19884.877594433234,26.79479702936358
2022-07-05T17:00:00+03:00,19398.5,19494.5,19359.5,19494.5,0,0,19877.814295976277,36.44167184943321
2022-07-05T17:15:00+03:00,19494.5,19526,19432,19497,0,0,19873.050612987194,36.67570024164795
2022-07-05T17:30:00+03:00,19497,19583.5,19475,19515.5,0,0,19866.42886138862,38.480888668050106
2022-07-05T17:45:00+03:00,19515.5,19515.5,19416,19453,0,0,19860.5037652832,34.86485111763565
2022-07-05T18:00:00+03:00,19453,19470,19272,19360.5,0,0,19852.131648059614,30.323240942058945
2022-07-05T18:15:00+03:00,19360.5,19444,19354,19431.5,0,0,19848.00051878731,37.09650651581495
2022-07-05T18:30:00+03:00,19431.5,19473,19396,19464,0,0,19843.53065792984,39.97301960940113
2022-07-05T18:45:00+03:00,19464,19536.5,19445,19510.5,0,0,19839.707847457204,43.92415312979034
2022-07-05T19:00:00+03:00,19510.5,19577.5,19475.5,19536.5,0,0,19834.076008225835,46.061993049271095
2022-07-05T19:15:00+03:00,19536.5,19697,19512.5,19613.5,0,0,19828.956230270516,51.909379324411674
2022-07-05T19:30:00+03:00,19613.5,19629,19543.5,19557,0,0,19825.48221922213,47.81338986406401
2022-07-05T19:45:00+03:00,19557,19576,19520.5,19541.5,0,0,19822.07487163545,46.72415291590207
2022-07-05T20:00:00+03:00,19541.5,19614,19535,19610,0,0,19820.065407835296,51.93540057748113
2022-07-05T20:15:00+03:00,19610,19745,19609.5,19665,0,0,19818.38767662589,55.683679059974345
2022-07-05T20:30:00+03:00,19665,19750,19665,19684.5,0,0,19815.393046190788,56.96507739142383
2022-07-05T20:45:00+03:00,19684.5,19780,19626.5,19683,0,0,19806.622798435114,56.828954410226125
2022-07-05T21:00:00+03:00,19683,19765,19656,19717,0,0,19803.534110312718,59.20834856030574
2022-07-05T21:15:00+03:00,19717,19800,19694.5,19754.5,0,0,19800.772234164328,61.714705109313165
2022-07-05T21:30:00+03:00,19754.5,19943,19754.5,19904,0,0,19801.904345271738,69.70608207726664
2022-07-05T21:45:00+03:00,19904,20117.5,19903,20108.5,0,1,19527.512031003327,76.83042093602236
2022-07-05T22:00:00+03:00,20108.5,20282,20051.5,20249.5,0,0,19558.79690295429,80.27486807174745
2022-07-05T22:15:00+03:00,20249.5,20252.5,20159,20224,0,0,19617.37700382186,78.01600028388006
2022-07-05T22:30:00+03:00,20224,20453.5,20222,20393.5,0,0,19655.138937197502,81.70181451761715
2022-07-05T22:45:00+03:00,20393.5,20529.5,20341.5,20390.5,0,0,19664.407139736883,81.44155356311671
2022-07-05T23:00:00+03:00,20390.5,20750,20354,20688.5,0,0,19684.468364143035,86.15833168286969
2022-07-05T23:15:00+03:00,20688.5,20700.5,20538,20587,0,0,19694.162217239355,78.81106989560125
2022-07-05T23:30:00+03:00,20587,20671,20476.5,20505.5,0,0,19697.99759701708,73.39863753992266
2022-07-05T23:45:00+03:00,20505.5,20520,20443,20453,0,0,19757.986522805266,70.06078874886475
2022-07-06T00:00:00+03:00,20453,20489,20240,20275,0,0,19762.41504541255,60.08415556795772
2022-07-06T00:15:00+03:00,20275,20334.5,20156.5,20283.5,0,0,19766.347132009083,60.37433667564737
2022-07-06T00:30:00+03:00,20283.5,20414,20215,20386.5,0,0,19770.335055973057,63.80786762855203
2022-07-06T00:45:00+03:00,20386.5,20475,20313.5,20360,0,0,19773.85833120636,62.31187795937798
2022-07-06T01:00:00+03:00,20360,20415.5,20293.5,20357.5,0,0,19778.21725274202,62.16380669579538
2022-07-06T01:15:00+03:00,20357.5,20367.5,20246,20262,0,0,19781.389491496753,56.628019794237744
2022-07-06T01:30:00+03:00,20262,20356,20262,20340.5,0,0,19812.38745890472,59.797214188729136
2022-07-06T01:45:00+03:00,20340.5,20440,20333.5,20421.5,0,0,19874.39882686839,62.81640814253132
2022-07-06T02:00:00+03:00,20421.5,20424.5,20258,20269.5,0,0,19878.290727640873,54.539150284471404
2022-07-06T02:15:00+03:00,20269.5,20317,20167.5,20167.5,0,0,19880.433736674306,49.797174281254996
2022-07-06T02:30:00+03:00,20167.5,20211,20093.5,20169,0,0,19882.955171909533,49.8662073715939
2022-07-06T02:45:00+03:00,20169,20213.5,20161,20170,0,0,19884.247598382397,49.91565262378462
2022-07-06T03:00:00+03:00,20170,20242,20170,20174.5,0,0,19886.771637650127,50.1538968830845
2022-07-06T03:15:00+03:00,20174.5,20220,20096.5,20151.5,0,0,19896.90445480903,48.87422015493057
2022-07-06T03:30:00+03:00,20151.5,20369,20151.5,20330.5,0,0,19906.86991989189,57.88123871686145
2022-07-06T03:45:00+03:00,20330.5,20382,20251.5,20257,0,0,19912.631047360104,53.697950262336235
2022-07-06T04:00:00+03:00,20257,20310.5,20173,20192,0,0,19920.290982870698,50.23983920340778
2022-07-06T04:15:00+03:00,20192,20234,20157,20211.5,0,0,19925.924100926364,51.254044225357084
2022-07-06T04:30:00+03:00,20211.5,20211.5,19903,19946,0,0,19933.047549211835,39.46098455966349
2022-07-06T04:45:00+03:00,19946,19980,19821,19877,0,0,19937.4630512413,37.07354843467049
2022-07-06T05:00:00+03:00,19877,19900,19789,19845.5,1,0,20277.43953156349,36.00265915841938
2022-07-06T05:15:00+03:00,19845.5,19975,19845.5,19909.5,0,0,20287.906492203976,39.80700895313707
2022-07-06T05:30:00+03:00,19909.5,19932.5,19830,19845.5,0,0,20243.540790383486,37.41196382001357
2022-07-06T05:45:00+03:00,19845.5,19880,19836,19860,0,0,20189.512714331002,38.317465123737826
2022-07-06T06:00:00+03:00,19860,19909,19737,19835,0,0,20194.812164922743,37.31507053912406
2022-07-06T06:15:00+03:00,19835,19875,19802,19853,0,0,20199.62526245597,38.561308788377694
2022-07-06T06:30:00+03:00,19853,19925.5,19852.5,19880,0,0,20204.786676852887,40.47304320156497
2022-07-06T06:45:00+03:00,19880,19974.5,19857,19939,0,0,20207.490297096272,44.53449675425006
2022-07-06T07:00:00+03:00,19939,20292.5,19890.5,20241,0,0,20214.802967210875,59.69380101166982
2022-07-06T07:15:00+03:00,20241,20317.5,20120,20189,0,0,20221.342519056314,56.814439958795376
2022-07-06T07:30:00+03:00,20189,20198,20066,20083.5,0,0,20229.374910486884,51.39762789880254
2022-07-06T07:45:00+03:00,20083.5,20147,20050,20089.5,0,0,20240.99548293482,51.67978912418009
2022-07-06T08:00:00+03:00,20089.5,20183.5,20059.5,20162,0,0,20244.61684175153,55.07378374373341
2022-07-06T08:15:00+03:00,20162,20188.5,19950,19976.5,0,0,20245.28657406912,46.14318653917752
2022-07-06T08:30:00+03:00,19976.5,20066.5,19893,20058,0,0,20247.181538260123,49.98087778252492
2022-07-06T08:45:00+03:00,20058,20120,19989,20035,0,0,20251.267810349684,48.92142074799201
2022-07-06T09:00:00+03:00,20035,20040.5,19957.5,20039.5,0,0,20255.057662989446,49.148539119208344
2022-07-06T09:15:00+03:00,20039.5,20046,19851,19903,0,0,20257.75921391563,42.91509143076123
2022-07-06T09:30:00+03:00,19903,19967,19881,19967,0,0,20259.798577647605,46.35077504775134
2022-07-06T09:45:00+03:00,19967,20095,19935.5,20084,0,0,20262.652030910525,52.03424665974333
2022-07-06T10:00:00+03:00,20084,20188,20072.5,20130.5,0,0,20268.168076950173,54.114780714699066
2022-07-06T10:15:00+03:00,20130.5,20236,20117.5,20180.5,0,0,20270.394561433728,56.30927543821428
2022-07-06T10:30:00+03:00,20180.5,20220,20126,20195,0,0,20269.58059878052,56.95225157022146
2022-07-06T10:45:00+03:00,20195,20207,20124.5,20150,0,0,20269.182332502947,54.282360607068334
2022-07-06T11:00:00+03:00,20150,20303,20072,20225,0,0,20264.42465906852,57.830604285554394
2022-07-06T11:15:00+03:00,20225,20263.5,20170.5,20204,0,0,20259.803818782762,56.50814174111346
2022-07-06T11:30:00+03:00,20204,20270,20153.5,20211.5,0,0,20242.905912512957,56.88733202579967
2022-07-06T11:45:00+03:00,20211.5,20222.5,20130,20175.5,0,0,20233.715429272906,54.434059030314
2022-07-06T12:00:00+03:00,20175.5,20201,20105.5,20146,0,0,20227.835982624336,52.43841061876147
2022-07-06T12:15:00+03:00,20146,20274.5,20112,20224.5,0,0,20224.92851371842,56.96025229088532
2022-07-06T12:30:00+03:00,20224.5,20236,20171.5,20203.5,0,0,20222.7180224712,55.44169965527886
2022-07-06T12:45:00+03:00,20203.5,20204,20154,20194,0,0,20220.270443825888,54.7308477775005
2022-07-06T13:00:00+03:00,20194,20205,20130,20139.5,0,0,20216.81598810183,50.71363444516269
2022-07-06T13:15:00+03:00,20139.5,20172,20035,20171.5,0,0,20214.597437518787,52.89965849416065
2022-07-06T13:30:00+03:00,20171.5,20224.5,20060,20123.5,0,0,20212.383640430606,49.3629049796844
2022-07-06T13:45:00+03:00,20123.5,20133.5,20073.5,20127.5,0,0,20211.22936946867,49.6649183294651
2022-07-06T14:00:00+03:00,20127.5,20145,20065.5,20083.5,0,0,20209.702721818387,46.387473108844844
2022-07-06T14:15:00+03:00,20083.5,20083.5,20015.5,20070,0,0,20206.47766740367,45.3975891612234
2022-07-06T14:30:00+03:00,20070,20130,20047.5,20123.5,0,0,20204.585056236192,49.955296007332514
2022-07-06T14:45:00+03:00,20123.5,20123.5,20069,20096,0,0,20203.845241100822,47.74900647704252
2022-07-06T15:00:00+03:00,20096,20102,19951,19987,0,0,20201.20809905092,40.175151603178314
2022-07-06T15:15:00+03:00,19987,20178,19970,20061.5,0,0,20200.20684480394,46.42963834286823
2022-07-06T15:30:00+03:00,20061.5,20164.5,20061,20150,0,0,20200.009276113356,52.74925084093129
2022-07-06T15:45:00+03:00,20150,20159,20111,20144.5,0,0,20199.677786108456,52.33604082621055
2022-07-06T16:00:00+03:00,20144.5,20238,20105,20236,0,0,20198.128424993436,58.202166965933564
2022-07-06T16:15:00+03:00,20236,20259,20175,20198,0,0,20197.89278381969,55.165640078234595
2022-07-06T16:30:00+03:00,20198,20373.5,20053.5,20134,0,0,20199.092959806294,50.39670730982231
2022-07-06T16:45:00+03:00,20134,20222,20037.5,20219,0,0,20200.377532651393,55.85500978021018
2022-07-06T17:00:00+03:00,20219,20288.5,20108,20153.5,0,0,20203.69377949173,51.18126329941145
2022-07-06T17:15:00+03:00,20153.5,20200,20100,20178,0,0,20208.90038796039,52.773112100256064
2022-07-06T17:30:00+03:00,20178,20222,20131,20218,0,0,20212.108558922246,55.33389048058432
2022-07-06T17:45:00+03:00,20218,20222,20155,20189,0,0,20214.168024462724,53.086445821167196
2022-07-06T18:00:00+03:00,20189,20190.5,20102,20125,0,0,20215.855958449327,48.41310556598014
2022-07-06T18:15:00+03:00,20125,20159.5,20083.5,20092.5,0,0,20216.723650921245,46.1894153379142
2022-07-06T18:30:00+03:00,20092.5,20120,20052.5,20094.5,0,0,20219.324278652006,46.352716921296285
2022-07-06T18:45:00+03:00,20094.5,20164,20085,20143.5,0,0,20220.860279208053,50.329839834524584
2022-07-06T19:00:00+03:00,20143.5,20168,20128.5,20164,0,0,20223.136841068128,51.93526582612838
2022-07-06T19:15:00+03:00,20164,20197,20135,20176.5,0,0,20224.909348369598,52.93420932247897
2022-07-06T19:30:00+03:00,20176.5,20230.5,20164.5,20210.5,0,0,20222.55645282103,55.635102740539466
2022-07-06T19:45:00+03:00,20210.5,20324,20210.5,20287,0,0,20223.589637740988,61.05094727061561
2022-07-06T20:00:00+03:00,20287,20408,20275,20286,0,0,20226.11960159781,60.94621110544239
2022-07-06T20:15:00+03:00,20286,20303.5,20252,20268,0,0,20227.238460563443,58.984656052822764
2022-07-06T20:30:00+03:00,20268,20289,20228.5,20251,0,0,20227.656494069197,57.11498603209466
2022-07-06T20:45:00+03:00,20251,20302,20237.5,20259,0,0,20230.388237703533,57.79299616712091
2022-07-06T21:00:00+03:00,20259,20357,20176.5,20245,0,0,20233.782055880285,56.12083742053005
2022-07-06T21:15:00+03:00,20245,20331.5,20180,20331.5,0,1,19970.04296440528,63.20466266341504
2022-07-06T21:30:00+03:00,20331.5,20455,20310.5,20407.5,0,0,19995.75758987132,68.0804858524335
2022-07-06T21:45:00+03:00,20407.5,20438,20335,20369,0,0,20001.018131166107,63.490653947249086
2022-07-06T22:00:00+03:00,20369,20474,20323.5,20432.5,0,0,20014.733567877385,67.39506193709963
2022-07-06T22:15:00+03:00,20432.5,20460,20394.5,20406.5,0,0,20053.106911803254,64.36010729881119
2022-07-06T22:30:00+03:00,20406.5,20418.5,20310,20323,0,0,20054.903247513656,55.68698200999078
2022-07-06T22:45:00+03:00,20323,20328.5,20267,20318,0,0,20056.095550075283,55.207223180389164
2022-07-06T23:00:00+03:00,20318,20341,20279,20283.5,0,0,20056.56840786118,51.885603239017094
2022-07-06T23:15:00+03:00,20283.5,20318,20262,20291,0,0,20078.688427637222,52.55391828678603
2022-07-06T23:30:00+03:00,20291,20334,20274,20296,0,0,20091.276672077835,53.02239765177119
2022-07-06T23:45:00+03:00,20296,20440,20280.5,20391,0,0,20093.372782211096,60.91830115378729
2022-07-07T00:00:00+03:00,20391,20421.5,20352.5,20397.5,0,0,20099.857192959447,61.39639514011964
2022-07-07T00:15:00+03:00,20397.5,20404.5,20352.5,20369.5,0,0,20114.46706826357,58.09923802973451
2022-07-07T00:30:00+03:00,20369.5,20414,20303,20323,0,0,20115.578633298403,53.00805999373672
2022-07-07T00:45:00+03:00,20323,20350,20305.5,20345,0,0,20115.704669508814,55.01648511992315
2022-07-07T01:00:00+03:00,20345,20617,20336,20485,0,0,20122.403769159733,65.2073277553536
2022-07-07T01:15:00+03:00,20485,20534.5,20450.5,20457.5,0,0,20124.544798379444,62.225291038189
2022-07-07T01:30:00+03:00,20457.5,20527,20439.5,20506,0,0,20126.76039687352,65.24412059510092
2022-07-07T01:45:00+03:00,20506,20520,20450,20503.5,0,0,20149.4265156652,64.95595680721155
2022-07-07T02:00:00+03:00,20503.5,20666,20478.5,20590,0,0,20158.170010736336,69.90824903290753
2022-07-07T02:15:00+03:00,20590,20630.5,20534.5,20580,0,0,20161.251038298382,68.69955998178229
2022-07-07T02:30:00+03:00,20580,20633,20536.5,20540.5,0,0,20164.675767121174,63.993032151584664
2022-07-07T02:45:00+03:00,20540.5,20597.5,20537,20556.5,0,0,20202.368228331245,65.0378775527548
2022-07-07T03:00:00+03:00,20556.5,20586.5,20464,20529,0,0,20206.055718676558,61.72269274361983
2022-07-07T03:15:00+03:00,20529,20573,20504,20507.5,0,0,20207.80909898615,59.18273290887064
2022-07-07T03:30:00+03:00,20507.5,20570,20500,20545.5,0,0,20228.565184685278,62.147599973005825
2022-07-07T03:45:00+03:00,20545.5,20588,20512,20516.5,0,0,20235.083053493763,58.64651541553007
2022-07-07T04:00:00+03:00,20516.5,20518,20455,20486,0,0,20238.054835323044,55.128932478882945
2022-07-07T04:15:00+03:00,20486,20514.5,20475,20509.5,0,0,20269.17014588724,57.256227338527125
2022-07-07T04:30:00+03:00,20509.5,20524,20472.5,20492.5,0,0,20271.36461503372,55.21684515626714
2022-07-07T04:45:00+03:00,20492.5,20562,20489,20503,0,0,20274.287162359993,56.25329036132581
2022-07-07T05:00:00+03:00,20503,20533.5,20475,20492.5,0,0,20286.214994153885,54.885332730667805
2022-07-07T05:15:00+03:00,20492.5,20507,20385,20433,0,0,20289.90075830286,47.79282570538956
2022-07-07T05:30:00+03:00,20433,20441.5,20365.5,20408,0,0,20295.645285551935,45.15264073451396
2022-07-07T05:45:00+03:00,20408,20425,20386,20410,0,0,20298.165397250763,45.41244123824413
2022-07-07T06:00:00+03:00,20410,20428.5,20382,20421,0,0,20300.129489489744,46.90217403492418
2022-07-07T06:15:00+03:00,20421,20424.5,20393.5,20416,0,0,20301.47527501959,46.28386396789739
2022-07-07T06:30:00+03:00,20416,20468,20388,20454.5,0,0,20303.89833393354,51.577300929180225
2022-07-07T06:45:00+03:00,20454.5,20483.5,20434.5,20475,0,0,20306.555724583683,54.167224527945976
2022-07-07T07:00:00+03:00,20475,20486,20450,20453,0,0,20312.23931106137,51.01382258985242
2022-07-07T07:15:00+03:00,20453,20462.5,20388.5,20392.5,0,0,20314.04855825383,43.51196492670882
2022-07-07T07:30:00+03:00,20392.5,20397.5,20352.5,20387.5,0,0,20316.333500079236,42.94982853746991
2022-07-07T07:45:00+03:00,20387.5,20417.5,20364.5,20408,0,0,20318.36068651587,46.02851801586594
2022-07-07T08:00:00+03:00,20408,20436.5,20400,20436,0,0,20320.430995651055,49.99758787036122
2022-07-07T08:15:00+03:00,20436,20437.5,20371.5,20380.5,0,0,20322.85914173472,43.21387786175644
2022-07-07T08:30:00+03:00,20380.5,20406.5,20356.5,20365.5,0,0,20325.181874482987,41.57214091473169
2022-07-07T08:45:00+03:00,20365.5,20390,20248,20298,0,0,20323.889985206522,35.10834184887901
2022-07-07T09:00:00+03:00,20298,20308,20278.5,20293.5,0,0,20324.24140449369,34.72075587493336
2022-07-07T09:15:00+03:00,20293.5,20345,20293.5,20334.5,0,0,20324.663101687092,41.100793026117174
2022-07-07T09:30:00+03:00,20334.5,20359.5,20312,20316.5,0,0,20330.41451716974,39.28547216053217
2022-07-07T09:45:00+03:00,20316.5,20336,20290,20332,0,0,20331.574912135846,41.67441721627867
2022-07-07T10:00:00+03:00,20332,20371.5,20322,20340.5,0,0,20331.35689786962,42.99896667353277
2022-07-07T10:15:00+03:00,20340.5,20358,20325,20352.5,0,0,20331.803783544634,44.901345863312294
2022-07-07T10:30:00+03:00,20352.5,20434,20352,20409.5,0,0,20331.470721332327,52.93622597330234
2022-07-07T10:45:00+03:00,20409.5,20466,20404.5,20432,0,0,20331.724854822958,55.683465627396195
2022-07-07T11:00:00+03:00,20432,20453.5,20426,20439,0,0,20333.202089625953,56.53355411050448
2022-07-07T11:15:00+03:00,20439,20443,20385,20403.5,0,0,20334.53821791835,51.17250243195325
2022-07-07T11:30:00+03:00,20403.5,20438.5,20386,20419.5,0,0,20335.7840652846,53.32103166187222
2022-07-07T11:45:00+03:00,20419.5,20550,20418,20514.5,0,0,20338.652452163285,63.57081270438513
2022-07-07T12:00:00+03:00,20514.5,20580,20461.5,20501,0,0,20340.328762395377,61.504044086594114
2022-07-07T12:15:00+03:00,20501,20504.5,20466,20470.5,0,0,20341.48969320862,56.99560489582519
2022-07-07T12:30:00+03:00,20470.5,20521,20463.5,20519.5,0,0,20342.23718207045,61.83576797939953
2022-07-07T12:45:00+03:00,20519.5,20606,20519.5,20546,0,0,20344.513605938522,64.1835824414216
2022-07-07T13:00:00+03:00,20546,20580,20505,20519,0,0,20345.897584686543,60.12508284304164
2022-07-07T13:15:00+03:00,20519,20536.5,20503.5,20529.5,0,0,20359.900205100254,61.15380999317974
2022-07-07T13:30:00+03:00,20529.5,20548,20501.5,20518,0,0,20364.481368260283,59.347888346493974
2022-07-07T13:45:00+03:00,20518,20533,20441,20486.5,0,0,20364.850026511453,54.59230082053949
2022-07-07T14:00:00+03:00,20486.5,20495,20452,20494.5,0,0,20364.738353633555,55.56611767168747
2022-07-07T14:15:00+03:00,20494.5,20496,20425,20435,0,0,20364.21752144768,47.4204750643984
2022-07-07T14:30:00+03:00,20435,20459.5,20412.5,20452.5,0,0,20359.855501574122,49.753538494646236
2022-07-07T14:45:00+03:00,20452.5,20505.5,20442.5,20505,0,0,20358.696175406105,56.05352820870487
2022-07-07T15:00:00+03:00,20505,20505.5,20444.5,20482.5,0,0,20357.99978724795,52.98723612144177
2022-07-07T15:15:00+03:00,20482.5,20504,20394.5,20425.5,0,0,20356.958385335296,46.106295381126664
2022-07-07T15:30:00+03:00,20425.5,20447,20368.5,20436,0,0,20355.279163477862,47.45982326478867
2022-07-07T15:45:00+03:00,20436,20450.5,20409,20421,0,0,20354.63773249876,45.69428279182496
2022-07-07T16:00:00+03:00,20421,20440,20390,20438,0,0,20353.89898960069,48.05288831974582
2022-07-07T16:15:00+03:00,20438,20438,20371,20390,0,0,20352.80400016004,42.44712180264246
2022-07-07T16:30:00+03:00,20390,20500,20374.5,20500,0,0,20353.79024781654,55.31284827161892
2022-07-07T16:45:00+03:00,20500,20547.5,20486,20529.5,0,0,20355.278824346155,58.02299456226849
2022-07-07T17:00:00+03:00,20529.5,20640,20492,20588,0,0,20360.11764915295,62.83634040005336
2022-07-07T17:15:00+03:00,20588,20733,20588,20712,0,0,20370.918204983078,70.54593239351638
2022-07-07T17:30:00+03:00,20712,20955,20706,20887.5,0,0,20394.131740730067,77.6217813450249
2022-07-07T17:45:00+03:00,20887.5,20950,20816.5,20902,0,0,20405.416589131662,78.09010821032038
